BayID	DeviceID	Description1	Description2	Description3	Description4	Description5	Description6	DisabilityExt1	DisabilityExt2	DisabilityExt3	DisabilityExt4	DisabilityExt5	DisabilityExt6	Duration1	Duration2	Duration3	Duration4	Duration5	Duration6	EffectiveOnPH1	EffectiveOnPH2	EffectiveOnPH3	EffectiveOnPH4	EffectiveOnPH5	EffectiveOnPH6	EndTime1	EndTime2	EndTime3	EndTime4	EndTime5	EndTime6	Exemption1	Exemption2	Exemption3	Exemption4	Exemption5	Exemption6	FromDay1	FromDay2	FromDay3	FromDay4	FromDay5	FromDay6	StartTime1	StartTime2	StartTime3	StartTime4	StartTime5	StartTime6	ToDay1	ToDay2	ToDay3	ToDay4	ToDay5	ToDay6	TypeDesc1	TypeDesc2	TypeDesc3	TypeDesc4	TypeDesc5	TypeDesc6
"3,877"	20103	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,880"	20107	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,881"	20108	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,882"	22290	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,883"	20110	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,884"	20111	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,885"	20112	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,886"	20113	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,887"	20114	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,888"	20115	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,889"	20116	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,890"	20117	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,891"	20118	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,892"	20119	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,893"	20120	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,894"	20121	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,895"	20122	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,896"	20123	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,897"	20124	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,899"	20126	4P MTR M-F 7:30-18:30	4P MTR SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Meter	4P Meter				
"3,900"	20127	4P MTR M-F 7:30-18:30	4P MTR SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Meter	4P Meter				
"3,901"	20128	4P MTR M-F 7:30-18:30	4P MTR SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Meter	4P Meter				
"3,902"	20129	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,903"	20130	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,905"	20132	4P MTR M-F 7:30-18:30	4P MTR SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Meter	4P Meter				
"3,906"	20133	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,907"	20134	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,908"	20135	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,909"	20136	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,910"	20137	4P MTR M-F 7:30-18:30	4P MTR SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Meter	4P Meter				
"3,911"	20138	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,912"	20139	4P TKT A M-F 7:30-18:30	4P RPA SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00						Residents Permit Accepted					1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P				
"3,913"	20140	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,914"	20141	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,915"	20142	4P MTR M-F 7:30-18:30	4P MTR SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Meter	4P Meter				
"3,916"	20143	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,917"	20144	4P MTR M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Meter	4P Ticket A				
"3,918"	20145	4P TKT A M-F 7:30-18:30	3P TKT A SAT 7:30-12:30					480	360					240	180					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	3P Ticket A				
"3,919"	20146	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,920"	20147	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,921"	20148	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,922"	20149	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,923"	20150	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,924"	20151	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,925"	20152	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,926"	20153	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,927"	20154	4P TKT A M-F 7:30-18:30	4P MTR SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Meter				
"3,928"	20155	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,929"	20156	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,930"	20157	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,931"	20158	4P TKT A M-F 7:30-18:30	4P MTR SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Meter				
"3,932"	20159	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,933"	20160	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,934"	20161	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,935"	20162	4P MTR M-F 7:30-18:30	4P MTR SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Meter	4P Meter				
"3,936"	20163	4P TKT A M-F 7:30-18:30	4P MTR SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Meter				
"3,937"	20164	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,938"	20165	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,939"	20166	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,940"	20167	4P MTR M-F 7:30-18:30	4P MTR SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Meter	4P Meter				
"3,941"	20168	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,942"	20169	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,943"	20202	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,944"	20203	4P TKT A M-F 7:30-18:30	4P MTR SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Meter				
"3,945"	20204	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,946"	20205	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,947"	20206	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,948"	20207	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"4,191"	19700	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,950"	20208	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,951"	20209	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,952"	20210	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,953"	20211	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,954"	20212	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,955"	20213	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,956"	20214	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,957"	20215	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,959"	20216	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,960"	20217	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,961"	20218	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,962"	20219	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,963"	20220	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,965"	20221	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,966"	20222	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,967"	20223	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,968"	20224	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,969"	20225	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,970"	20226	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,971"	20227	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,973"	20228	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,974"	20229	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,975"	20230	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,976"	20231	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,977"	20232	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,978"	20233	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,979"	20234	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,981"	20235	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,603"	17719	1/4P M-F 7:30-18:30						30						15						0						18:30:00												1						7:30:00						5						1/4P					
"3,982"	20236	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,983"	20237	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,984"	20238	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,985"	20239	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,986"	20240	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,987"	20241	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,988"	20242	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,989"	20243	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,991"	20244	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,992"	20245	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,993"	20246	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,994"	20247	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,995"	20248	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"3,996"	20249	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
